words,sentiment_coeff
contagio_propagacion,0.9981524251824367
preventivas,-73.795269627251
desinfeccion,0.9995218777960652
gnb_cvc,-98.90940426677
gnb_pueblo,-97.78228314888204
orientacion,-97.16501462848832
05_00,0.9988047048098574
continue_rise,1.0010183163500592
atualizacao,-62.58923410749069
saglikbakanligi,-89.98445081238913
drfahrettinkoca,-115.72835717282653
curva,-100.97458674951255
obitos_com,1.0019257247201814
suspeita_ou,1.0016104822894836
ou_confirmacao,1.00017077661966
confirmacao,-7.766391444152011
19ultima,1.0005806132253001
19ultima_atualizacao,1.0003893680258704
obitos,-84.47138616084402
reaches,-72.5149520473211
erectile_dysfunction,1.0001341393300245
alan,-76.45064032557895
maret,-69.4791613654851
whoislaycon,1.000689732038267
south_australia,1.0001346214111033
great_reset,0.9999618871052928
quarter_million,1.0011859964526433
istiyoruz,-108.49317469530668
veya,-83.22764145592222
mision,-84.90512659766772
94_effective,0.9990295090507145
95_effective,1.0008302709082781
246,-29.69204530562406
promising,-75.44202913011625
efficacy,-83.43724901449094
sickest,-86.24215743276446
er,-83.98327213368965
dolly_parton,0.9982954994600693
indefinite,-97.30275870730722
30_seconds,0.9977266380202776
hace_ano,1.0011515647259994
ingredient,-82.02602898371819
cumple,-104.45520147574605
vaccine_rollout,0.9989513153517098
intellectual_property,0.9992433770475798
fastest_way,0.9992256477865838
available_everyone,1.0031063355844332
way_end,0.999174028929064
tell_pharma,1.0001826116593184
property_amp,0.9994505881276707
knowledge_intellectual,1.000716774609362
everyone_planet,0.9993766896598884
data_together,0.9982157421358319
planet_tell,0.9986256790135275
pool_knowledge,1.000296238343043
together_benefit,1.0002551000148197
benefit_endcovideverywhere,0.9986531308154519
delivery,-83.55386234940504
scientists_usafacts,1.002728899398058
at,-97.91940084127648
authorizes,-47.77763309725631
detect,-85.9550982780647
hoax_ever,1.0013534959072876
ever_perpetrated,0.9998601029189664
greatest_hoax,0.9993401344629244
unsuspecting_public,1.000513514600113
perpetrated_unsuspecting,0.998928781681182
apart,-100.23755119743412
top_pathologist,0.9988459689337009
pathologist_claims,0.998590816363597
travel_thanksgiving,1.0004227285752374
g20,-86.79224523851069
realdonaldtrump_briankempga,0.9992716069706772
black_friday,1.000224535784679
see_gt,0.9998423834210443
bioseguridad,-99.65087654178615
rick,-66.17979642679033
rudy_giuliani,1.0000016460042203
prioritizing,-95.45774147773123
billionaire,-98.55449685913834
giuliani,-64.55787225712632
said_friday,1.0010689626507596
ethiopia,-95.4031999222643
regulators,-97.66801448210015
applies,-57.15826425528979
emergencia,-77.95830479206883
shots,-36.572370161074836
eliminacaoafazenda_bts,-98.46646350678847
be,-99.90342480117705
kelly_loeffler,1.0012943565621617
disability,-92.52995817674287
prioritise,-69.84396610848891
justintrudeau,-108.36551720439041
giuseppeconteit,-85.48601623661803
s_rk,1.0004364148747562
unite2fightcorona_jansamparkmp,1.0004775941862585
rmnn,-26.265085949018733
vacunacion,-39.59708580268769
hero,-102.1360893840083
outdoor_dining,0.9991760223135054
tercera_ola,1.0017214255369675
keep_children,1.0002882815188088
ways_keep,0.999977514170192
children_learning,0.9991782251589739
dec,-70.70440240609882
text,-23.082272209098292
al,-84.02667914892842
h_s,-88.4812574863944
mdcat,-104.93012293918875
rt_pcr,1.0010212273448327
jisoo,-71.42522027387277
thanksgiving_holiday,0.9988635916152359
agar_selalu,1.0002377046679938
diciembre,-74.09755972340474
consider,-45.63190834127195
blackfriday,-77.3236005153611
plan_vacunacion,1.0002895451178235
estudio,1.002396764045056
vdh_m,1.0013269157338418
m_h,0.9991516150875259
sanitario,-87.69736826248617
violence,-96.539941173304
perdue,-87.30665008283107
mascara,-99.35150389136331
rdh_nm,0.9994672028187063
christ,-109.51165681241287
jalin_persatuan,1.0020664607588856
pilkadadamaitaatprokes,-86.22145773698014
boleh,-103.44334992859022
jalin,-92.47743630836293
groups,-80.50578771736177
covidsecondwave,-1.85242202491858
hopkins,-62.16843635850474
gather,-54.069722500239365
manufacturing,-100.37261063891437
tahun_baru,1.0005372682779745
wargasehatpilkadaaman,-84.85271038732165
polri_akan,0.9997350797823142
kemungkinan,-91.53183613946841
relatively_effect,1.0027076024346324
sejuk,-96.34905194730347
angeles_county,1.001484274643217
boulos,-72.25080246503694
vaccine_deliveries,1.000891668787574
relatively,-25.136745839594955
wonder,-88.27177905652745
flying,-92.70669273399446
deleted,-44.29140912337662
fur,-86.39231153267033
lancar,-84.47774050586727
mhp,1.0006263849272534
icin,-85.22231730783963
srk,1.0007575472284194
shri_narendramodi,0.9976814117452356
asisi,-20.793818472891992
bu,-104.09663038422987
emineerdogan,-85.48682246036535
etc,-66.63957577158672
mebimdestek,-97.14506813764991
institute_india,0.99876789382183
pilkadadamaitanpahoax,-77.10866298284853
bioseguridad_prevencion,0.9995481766110051
desplegada,-119.21527843776387
entidad,-79.92931596736292
covidsecondwave_covidvaccine,0.9997681082993017
coronavaccine_coronavirusupdates,0.9996234867148267
indiafightscorona_india,1.0017073320670085
coronaupdate_coronaupdates,0.9991425897380574
covidvaccine_koronavirus,1.0011931197585813
koronavirus_indiafightscorona,1.000410343747452
world_coronaupdatesinindia,1.0006586644561197
coronaupdatesinindia_coronaupdate,0.9987985205700544
coronaupdates_srbija,0.9996114157014512
officialplt,-98.86784156364594
srbija_europe,1.0026152064704763
mon_12,1.0011133846604774
lucky,-49.753255434752674
pltpinkmonday,-95.32420010086567
2000,-96.05193161815141
sri_lanka,1.0001682110856285
gnb,-111.27688078587417
cumplimiento,-111.63102119226852
lewis_hamilton,0.9995566512806564
908_billion,1.001102809856592
sakhir,-112.17196123417587
hamilton,-99.11837487575048
aston_villa,1.0000892508049135
miss,-104.58546780659724
fast_recovery,1.0013770961658608
gp,-91.88547794380872
12_20,0.99867344388598
900_billion,0.9992934908086131
site,-96.4001917683699
shield,-93.03261606873535
borders,-102.2932280125884
assistance,-95.6016182788537
diciembre_2020,1.001607959263882
fabiozavarsep_gnbgdjuvenal,1.0002352937541317
relief_proposal,1.001020318798039
advisory_panel,1.000723402692905
approves_pfizer,0.9999791171474114
approve_pfizer,1.0000358057940038
600k,-77.83295847745782
widespread_use,1.0006431767276862
yunus_centre,-88.69255765154936
unido,-101.33501279599798
uso_vacuna,0.9982015810601781
authorizes_pfizer,0.999852940527828
united_kingdom,0.9990949885700641
publico,-98.52613442936972
emerge,-70.91199916766682
acceso,-94.65623556317476
vaksinasi,-106.86132924562871
get_vaccinated,1.0016967685020246
autorizo,-72.85163112474437
publicly,-102.85684760513672
disiplinterapkan3m,-16.020249809700847
grobogan_polres,-100.26894214361465
camera,-77.90470550389274
accessible,-84.06470344814225
mascarillas,-95.50875000193368
xbox_xboxseriesx,1.0000909318342484
gt_nintendoswitch,1.00204634733065
mrna_vaccine,1.0011495092887808
nintendoswitch_xbox,1.0011246237920304
ps5restock_ps5gamers,1.0030750558592951
ps5gamers_blackfriday,0.9998875024975368
desember_2020,1.0001248004676593
xboxseriesx_ps5restock,0.9994899891142422
fin_ano,1.001040407064828
2020mama,-17.936885173776474
bbtvi,-87.5775152386605
nct2020,-86.36874035329794
mantienen,-111.96584336216488
distribution_plan,0.9997059854632737
stimulus_check,1.0017981641501819
yg,-99.92983648566596
leading_cause,1.000751494545353
faire_vacciner,0.9986848894223174
farmaco_oral,0.9987794443464172
robin,-113.92175311340611
vos,-112.71982405294067
completo_transmision,0.9994768780838091
rainha,-101.45394475937343
teclado,-99.86912679453575
btsxmma,1.0041209150487918
completo,-86.86166718515051
anthony_towns,0.998676567017162
karl_anthony,0.9996190892162212
wisconsin,-90.39501640371688
biel,-93.06025309665475
army,-84.65977970401514
southern_california,1.0015016477248968
indian_farmers,0.9999656304471239
inicia_vacunacion,0.9965425889265428
sign_resolution,0.9988716782719743
resolution_indian,1.000873941123435
farmers_deliver,1.0034967753318602
roll_out,1.0004411540315725
recovers,-91.47900632803548
tiba_di,1.0014139499763128
rudy,-58.99687417360462
dosis,-71.04710601665113
rollout,-93.37344598033643
queen_elizabeth,1.0001043284172693
offered,-61.39185440012174
passed,-77.5935622954503
bailout,-63.05692301375415
ont_ete,0.9991949439272184
ete,-90.21047178648224
unidoshagamoslatarea_sntesalud,0.9991727497571686
rebekah,-72.96730506083777
recibir_vacuna,1.0000286967342515
primera_persona,1.001421953333586
vaccination_programme,1.0013214380525925
covid19vaccine,-38.378404584720215
reino,-24.639624566511788
gt_geforcertx3090,0.999380100900463
geforcertx3090_giftagamer,1.0008173146944885
beginning_end,0.9989620481072441
right_try,0.9986645621957093
alive_right,1.0005795235912778
jab,-88.04055017118219
convention_needed,1.001703363598223
needed_b4,1.001117867572226
b4_2024,1.0008207090414576
2024_gargoylesgagginggrotuesqegestapo,0.9982427318795652
oil_eaten,0.9991981666953137
eaten_cures,0.9994454449929752
cures_covidi,1.0017692231665842
covidi_alive,1.0003771996330193
recibir,-92.82660111970279
vacinada,-16.472365468045975
first_dose,1.0018139838238744
giftagamer_nintendoswitch,1.0010542801038498
vaccination_program,0.9999321219693919
allergic_reactions,0.999857408574639
facial,-106.33563233149678
paralysis,-95.24955072690244
allergy,-90.54410425801304
allergic,-100.12205553205261
allergic_reaction,1.001431486915423
berpartisipasi,-58.04001398427424
cbc_news,1.0009967366634596
fortalecimiento,-102.45597718044972
prompting,-81.45941450094013
mamataofficial,-88.73910223223326
smallbusiness,-92.99650281162145
fda_panel,1.000055639293456
panel_endorses,1.0017489946693956
uso_emergencial,1.0009900872578765
vacinas,-29.941137011121942
food_drug,1.0003954411312148
morreram,-86.85253990658282
teste,-97.42835053466176
gofundme,-37.22685187332696
solunum,1.0023879711179589
uso_emergencia,1.0010485056025125
coca_cola,1.0013600089935881
gnb_lara,-15.781731227025194
perifoneo,-94.9565197622579
snow,-101.287535932083
football_match,1.001192027466732
shocking_corona,1.0000620677821102
illness_live,1.0033895633907701
match_check,1.0006404481156923
get_detail,1.0005045701456605
charley_pride,1.0003780139380252
sanwo_olu,0.9993024641210639
arriving,-83.04840963505893
shipments,-67.32361946348627
queen,-123.30600000923866
dicembre,-70.90207350190656
parte,-99.99667455410577
carrying,-78.2755444372425
among_first,1.002152901326396
etc_stay,0.9982855131140741
designing_selling,1.0007395107465427
selling_cute,0.9972401388468655
cute_funny,1.0006641463348385
funny,-50.21324497276409
related_facemasks,0.9992882705771639
facemasks_well,0.9991679717448267
well_merch,1.0018677033426004
merch_tshirts,0.9989871730925463
tshirts_mugs,0.9993516356557376
stickers_pillows,0.9995529082928003
pillows_etc,1.0005986518849357
mugs_phone,1.0012902619713984
stickers,-70.01698209528172
safe_wearamask,1.00069627810822
wearamask_washyourhands,0.9997307961125702
first_shipment,1.0013167386993949
washyourhands_maskon,0.9996681211976415
maskup,-81.01030772524138
plano_vacinacao,1.0024624250468728
maskon_maskup,0.9978927994500914
african,-64.66679251719383
fedex,-95.62677885486299
chavismolealtadatodaprueba,0.9986454153770017
desember,-60.815418775194225
arrived,-38.845253939429945
administered,-49.71104091398475
variante,-62.858293735893746
identified_uk,0.9998793444951376
south_east,0.9989793079626472
received_first,1.0002457078746865
arrives,-72.63067051371185
alarming,-76.353338248823
moderna_tx,-95.41577956069993
peoplesvaccine,-71.20146487350885
januari,-79.0014054016245
receiving,-64.4947992364265
campana_vacunacion,0.9977638299674936
tom_cruise,1.0014620592764418
alianzadelospueblos,-96.3380657408088
nueva_cepa,1.0006046132990971
prescription,-96.96917233348866
mutations,-92.92879113806468
safe_all,0.9990640353628233
presiden_jokowi,0.9996634385940543
congressional_leaders,1.0010035655457064
northern_beaches,1.0028010274301153
tomar_vacina,0.9983512045076502
smallbusiness_redbubble,1.0012189217193301
maskup_washyourhands,1.000414802630047
restocks_see,0.9987618574271222
emmanuel,-82.77538770925497
xvi,0.9988400046571257
27_diciembre,1.0025960483884837
mayores_60,0.9996168137489923
king,-88.7182597690443
armando_manzanero,1.0015531811954708
expert_panel,1.0003289666017792
disappointed,-87.79756893641625
approves_moderna,1.00015646527493
government_shutdown,0.9989139453181272
staysafe_maskup,0.999381441227801
redbubble_staysafe,1.0026185985389573
washyourhands,-15.621634400243998
sureci,-26.610894583675172
dsm_thrsaakhr,0.9975400005594853
cepa,-53.02168277567977
okhw_dsm,0.9999105100055617
nouvelle_souche,1.0011436615532756
une_nouvelle,0.9992900566463352
protocol,-97.34394976220771
thrsaakhr,-56.4792510152453
universitesi,-98.41162443637437
overdose_deaths,0.9974084740959502
merry_christmas,0.9980589685425815
cancelled,-54.482649072271116
nova_variante,0.9999105747547068
okhw,-91.59581932190603
flights_uk,0.9992022419296909
paises_europeos,1.0009337103824758
vitima,-65.4715962580699
disciplinaanteelcovid19,-106.07252755132366
covid20,-12.198662264902019
grief,-80.6031566049803
au_royaume,0.9989958364450927
netherlands,-89.21544519976314
mutant_strain,1.001174850567484
marco_rubio,0.9986120710622416
compromise,-78.17602375019214
nicolasmaduro_mippcivzla,1.000814073587763
libertad003_gnbgdjuvenal,1.00029557705692
libertad003,-120.4001672419414
government_funding,0.9995880626410228
600_stimulus,1.0009685009368985
halal,-94.7384218684122
dsm_thrpraakaar,0.999796942041531
biden_receives,0.999233663476933
travel_bans,0.9998168538731946
excusemeiloveyou,-80.38634865038269
foreign_countries,1.0002274542301026
modoturbo,-94.72482670993128
strains,-41.36545158596835
primera_dosis,1.0003424999566375
menghilang,-93.32089368962232
2021samashopeesemoga,-92.23446806626076
foreign_aid,1.0001245555641955
okhw_dkr,1.0019877439149019
dkr_ngethph,1.00040371507952
2021samashopee,-103.48944135539519
direct_payments,0.9992685848350642
gig_fiverr,1.0007202036128149
ngethph_okhw,0.9991562631367792
d19,-59.72591047410845
projet,-98.8794557375357
100freeiphone12,-96.13765482323046
tnipolrijaganatarucegah,-84.3542351554974
natal,-106.8717947240995
boxing_day,0.9979032087948662
primeras_vacunas,0.9982243688093219
lote_vacunas,1.0016734507394816
sthaankaarn_okhw,1.0019643023396794
dw_nn,0.9994935480759557
republica,-99.33208434556626
okhw_dw,1.0010705422823452
garantizar,-115.98205459599926
christmas_eve,0.9999769940497776
south_african,0.9979410163005729
film,-95.31800826109001
personal_medico,0.9984901440664661
primeras_dosis,1.0016352663858634
